subject_id,study_id,session_id,trial_index,internal_node_id,time_elapsed,rt,stimulus,slider_start,response,item_id,verb,verb_participle,object,prep,classification_prefix,binary_prefix,sentence_prefix,probable,improbable,impossible,inconceivable,task_type,trial_type,rng_seed,condition,query,session_file_id,unique_id,response_item_normalized
anon_subject_18,65d4fc29515df31cd1044a85,65d6671bf1a39ed39663a2d5,7,0.0-1.0-0.6,43883,3336,"<div style=""font-size:20px;""><p>How likely is it for someone to polish jewelry using a chainsaw?</p></div>",50,12,48,polish,polishing,jewelry,using,polishing jewelry using,Could someone polish jewelry using,[NP] polished jewelry using,a cloth,a shirt,a chainsaw,music,critical,html-slider-response,0.4210216621648586,impossible,How likely is it for someone to polish jewelry using a chainsaw?,session-65d66856d3193,48_impossible,-0.5474988222228893
anon_subject_18,65d4fc29515df31cd1044a85,65d6671bf1a39ed39663a2d5,8,0.0-1.0-0.7,47798,3914,"<div style=""font-size:20px;""><p>How likely is it for someone to unlock a door using a marshmallow?</p></div>",50,1,64,unlock,unlocking,a door,using,unlocking a door using,Could someone unlock a door using,[NP] unlocked a door using,a key,a screwdriver,a marshmallow,a lie,critical,html-slider-response,0.4210216621648586,impossible,How likely is it for someone to unlock a door using a marshmallow?,session-65d66856d3193,64_impossible,-0.8380647352413767
anon_subject_18,65d4fc29515df31cd1044a85,65d6671bf1a39ed39663a2d5,9,0.0-1.0-0.8,50573,2774,"<div style=""font-size:20px;""><p>How likely is it for someone to dip a biscuit into coffee?</p></div>",50,92,25,dip,dipping,a biscuit,into,dipping a biscuit into,Could someone dip a biscuit into,[NP] dipped a biscuit into,coffee,wine,a floor,a myth,critical,html-slider-response,0.4210216621648586,probable,How likely is it for someone to dip a biscuit into coffee?,session-65d66856d3193,25_probable,1.6193531901930684
anon_subject_18,65d4fc29515df31cd1044a85,65d6671bf1a39ed39663a2d5,10,0.0-1.0-0.9,54852,4279,"<div style=""font-size:20px;""><p>How likely is it for someone to squeeze juice from meat?</p></div>",50,61,57,squeeze,squeezing,juice,from,squeezing juice from,Could someone squeeze juice from,[NP] squeezed juice from,an orange,meat,an envelope,a mumble,critical,html-slider-response,0.4210216621648586,improbable,How likely is it for someone to squeeze juice from meat?,session-65d66856d3193,57_improbable,0.6813381675045256
anon_subject_18,65d4fc29515df31cd1044a85,65d6671bf1a39ed39663a2d5,11,0.0-1.0-0.10,57882,3030,"<div style=""font-size:20px;""><p>How likely is it for someone to store dishes inside a thimble?</p></div>",50,21,60,store,storing,dishes,inside,storing dishes inside,Could someone store dishes inside,[NP] stored dishes inside,a cabinet,an attic,a thimble,an equation,critical,html-slider-response,0.4210216621648586,impossible,How likely is it for someone to store dishes inside a thimble?,session-65d66856d3193,60_impossible,-0.35462900375283807
anon_subject_18,65d4fc29515df31cd1044a85,65d6671bf1a39ed39663a2d5,12,0.0-1.0-0.11,61444,3561,"<div style=""font-size:20px;""><p>How likely is it for someone to dry laundry using courage?</p></div>",50,1,30,dry,drying,laundry,using,drying laundry using,Could someone dry laundry using,[NP] dried laundry using,a clothesline,a fan,juice,courage,critical,html-slider-response,0.4210216621648586,inconceivable,How likely is it for someone to dry laundry using courage?,session-65d66856d3193,30_inconceivable,-0.7395069395080244
anon_subject_18,65d4fc29515df31cd1044a85,65d6671bf1a39ed39663a2d5,13,0.0-1.0-0.12,64374,2930,"<div style=""font-size:20px;""><p>How likely is it for someone to fill a bucket with sand?</p></div>",50,89,33,fill,filling,a bucket,with,filling a bucket with,Could someone fill a bucket with,[NP] filled a bucket with,sand,acorns,buildings,time,critical,html-slider-response,0.4210216621648586,probable,How likely is it for someone to fill a bucket with sand?,session-65d66856d3193,33_probable,1.1242992277394728
anon_subject_18,65d4fc29515df31cd1044a85,65d6671bf1a39ed39663a2d5,14,0.0-1.0-0.13,69428,5053,"<div style=""font-size:20px;""><p>How likely is it for someone to shave their beard using a knife?</p></div>",50,40,54,shave,shaving,[POSS] beard,using,shaving [POSS] beard using,Could someone shave [POSS] beard using,[NP] shaved [POSS] beard using,a razor,a knife,a teabag,a belief,critical,html-slider-response,0.4210216621648586,improbable,How likely is it for someone to shave their beard using a knife?,session-65d66856d3193,54_improbable,0.21947712510512474
anon_subject_18,65d4fc29515df31cd1044a85,65d6671bf1a39ed39663a2d5,15,0.0-1.0-0.14,73845,4417,"<div style=""font-size:20px;""><p>How likely is it for someone to cover a window using sheets?</p></div>",50,31,18,cover,covering,a window,using,covering a window using,Could someone cover a window using,[NP] covered a window using,curtains,sheets,a hair,a chant,critical,html-slider-response,0.4210216621648586,improbable,How likely is it for someone to cover a window using sheets?,session-65d66856d3193,18_improbable,-0.3403389275884822
anon_subject_18,65d4fc29515df31cd1044a85,65d6671bf1a39ed39663a2d5,16,0.0-1.0-0.15,76703,2858,"<div style=""font-size:20px;""><p>How likely is it for someone to rinse fruit using a giggle?</p></div>",50,2,51,rinse,rinsing,fruit,using,rinsing fruit using,Could someone rinse fruit using,[NP] rinsed fruit using,a sink,a hose,a clock,a giggle,critical,html-slider-response,0.4210216621648586,inconceivable,How likely is it for someone to rinse fruit using a giggle?,session-65d66856d3193,51_inconceivable,-0.8575583442646474
anon_subject_18,65d4fc29515df31cd1044a85,65d6671bf1a39ed39663a2d5,17,0.0-1.0-0.16,79937,3233,"<div style=""font-size:20px;""><p>How likely is it for someone to melt a chocolate bar using a promise?</p></div>",50,1,42,melt,melting,a chocolate bar,using,melting a chocolate bar using,Could someone melt a chocolate bar using,[NP] melted a chocolate bar using,a stove,a radiator,a napkin,a promise,critical,html-slider-response,0.4210216621648586,inconceivable,How likely is it for someone to melt a chocolate bar using a promise?,session-65d66856d3193,42_inconceivable,-0.7474852025650307
anon_subject_18,65d4fc29515df31cd1044a85,65d6671bf1a39ed39663a2d5,18,0.0-1.0-0.17,83901,3964,"<div style=""font-size:20px;""><p>How likely is it for someone to drink a cup full of honey?</p></div>",50,38,28,drink,drinking,a cup,full of,drinking a cup full of,Could someone drink a cup full of,[NP] drank a cup full of,water,honey,lightning,minutes,critical,html-slider-response,0.4210216621648586,improbable,How likely is it for someone to drink a cup full of honey?,session-65d66856d3193,28_improbable,0.10938111654375379
anon_subject_18,65d4fc29515df31cd1044a85,65d6671bf1a39ed39663a2d5,19,0.0-1.0-0.18,87195,3294,"<div style=""font-size:20px;""><p>How likely is it for someone to wear shoes made of leather?</p></div>",50,72,66,wear,wearing,shoes,made of,wearing shoes made of,Could someone wear shoes made of,[NP] wore shoes made of,leather,wood,stars,traffic,critical,html-slider-response,0.4210216621648586,probable,How likely is it for someone to wear shoes made of leather?,session-65d66856d3193,66_probable,1.1375804541264467
anon_subject_18,65d4fc29515df31cd1044a85,65d6671bf1a39ed39663a2d5,20,0.0-1.0-0.19,90132,2936,"<div style=""font-size:20px;""><p>How likely is it for someone to write an equation on an atom?</p></div>",50,4,69,write,writing,an equation,on,writing an equation on,Could someone write an equation on,[NP] wrote an equation on,a chalkboard,a billboard,an atom,a scream,critical,html-slider-response,0.4210216621648586,impossible,How likely is it for someone to write an equation on an atom?,session-65d66856d3193,69_impossible,-1.0074617285431573
anon_subject_18,65d4fc29515df31cd1044a85,65d6671bf1a39ed39663a2d5,21,0.0-1.0-0.20,92946,2813,"<div style=""font-size:20px;""><p>How likely is it for someone to call a friend using mass?</p></div>",50,1,5,call,calling,a friend,using,calling a friend using,Could someone call a friend using,[NP] called a friend using,a phone,a laptop,a sandwich,mass,critical,html-slider-response,0.4210216621648586,inconceivable,How likely is it for someone to call a friend using mass?,session-65d66856d3193,5_inconceivable,-1.0260735386724713
anon_subject_18,65d4fc29515df31cd1044a85,65d6671bf1a39ed39663a2d5,22,0.0-1.0-0.21,96402,3455,"<div style=""font-size:20px;""><p>How likely is it for someone to dock a boat using a balloon?</p></div>",50,14,27,dock,docking,a boat,using,docking a boat using,Could someone dock a boat using,[NP] docked a boat using,an anchor,an anvil,a balloon,a lesson,critical,html-slider-response,0.4210216621648586,impossible,How likely is it for someone to dock a boat using a balloon?,session-65d66856d3193,27_impossible,-0.28003538071632955
anon_subject_18,65d4fc29515df31cd1044a85,65d6671bf1a39ed39663a2d5,23,0.0-1.0-0.22,102754,6351,"<div style=""font-size:20px;""><p>How likely is it for someone to close a jacket using a word?</p></div>",50,10,14,close,closing,a jacket,using,closing a jacket using,Could someone close a jacket using,[NP] closed a jacket using,a zipper,glue,fog,a word,critical,html-slider-response,0.4210216621648586,inconceivable,How likely is it for someone to close a jacket using a word?,session-65d66856d3193,14_inconceivable,-0.6889764244476622
anon_subject_18,65d4fc29515df31cd1044a85,65d6671bf1a39ed39663a2d5,24,0.0-1.0-0.23,108652,5898,"<div style=""font-size:20px;""><p>How likely is it for someone to hang a painting using string?</p></div>",50,44,36,hang,hanging,a painting,using,hanging a painting using,Could someone hang a painting using,[NP] hung a painting using,screws,string,vapor,a handshake,critical,html-slider-response,0.4210216621648586,improbable,How likely is it for someone to hang a painting using string?,session-65d66856d3193,36_improbable,0.07947437353172798
anon_subject_18,65d4fc29515df31cd1044a85,65d6671bf1a39ed39663a2d5,25,0.0-1.0-0.24,111069,2417,"<div style=""font-size:20px;""><p>How likely is it for someone to fill a purse with luck?</p></div>",50,8,34,fill,filling,a purse,with,filling a purse with,Could someone fill a purse with,[NP] filled a purse with,coins,cream,sofas,luck,critical,html-slider-response,0.4210216621648586,inconceivable,How likely is it for someone to fill a purse with luck?,session-65d66856d3193,34_inconceivable,-0.7149132583867945
anon_subject_18,65d4fc29515df31cd1044a85,65d6671bf1a39ed39663a2d5,26,0.0-1.0-0.25,113425,2355,"<div style=""font-size:20px;""><p>How likely is it for someone to dry their hands using freedom?</p></div>",50,0,29,dry,drying,[POSS] hands,using,drying [POSS] hands using,Could someone dry [POSS] hands using,[NP] dried [POSS] hands using,a towel,a sweater,a liquid,freedom,critical,html-slider-response,0.4210216621648586,inconceivable,How likely is it for someone to dry their hands using freedom?,session-65d66856d3193,29_inconceivable,-1.031243111802359
anon_subject_18,65d4fc29515df31cd1044a85,65d6671bf1a39ed39663a2d5,27,0.0-1.0-0.26,117403,3978,"<div style=""font-size:20px;""><p>How likely is it for someone to cut grass using a popsicle?</p></div>",50,10,21,cut,cutting,grass,using,cutting grass using,Could someone cut grass using,[NP] cut grass using,a lawnmower,a scythe,a popsicle,an essay,critical,html-slider-response,0.4210216621648586,impossible,How likely is it for someone to cut grass using a popsicle?,session-65d66856d3193,21_impossible,-0.6736481764708793
anon_subject_18,65d4fc29515df31cd1044a85,65d6671bf1a39ed39663a2d5,28,0.0-1.0-0.27,121925,4522,"<div style=""font-size:20px;""><p>How likely is it for someone to smash a pumpkin using a boulder?</p></div>",50,31,55,smash,smashing,a pumpkin,using,smashing a pumpkin using,Could someone smash a pumpkin using,[NP] smashed a pumpkin using,a hammer,a boulder,a leaf,a number,critical,html-slider-response,0.4210216621648586,improbable,How likely is it for someone to smash a pumpkin using a boulder?,session-65d66856d3193,55_improbable,-0.13009939030998763
anon_subject_18,65d4fc29515df31cd1044a85,65d6671bf1a39ed39663a2d5,29,0.0-1.0-0.28,127544,5618,"<div style=""font-size:20px;""><p>How likely is it for someone to write a letter using a stylus?</p></div>",50,61,68,write,writing,a letter,using,writing a letter using,Could someone write a letter using,[NP] wrote a letter using,a pen,a stylus,a snowflake,a marathon,critical,html-slider-response,0.4210216621648586,improbable,How likely is it for someone to write a letter using a stylus?,session-65d66856d3193,68_improbable,0.41870892076112853
anon_subject_18,65d4fc29515df31cd1044a85,65d6671bf1a39ed39663a2d5,30,0.0-1.0-0.29,130021,2476,"<div style=""font-size:20px;""><p>How likely is it for someone to light a candle using surprises?</p></div>",50,4,39,light,lighting,a candle,using,lighting a candle using,Could someone light a candle using,[NP] lit a candle using,a match,a blowtorch,yogurt,surprises,critical,html-slider-response,0.4210216621648586,inconceivable,How likely is it for someone to light a candle using surprises?,session-65d66856d3193,39_inconceivable,-0.6165635441454983
anon_subject_18,65d4fc29515df31cd1044a85,65d6671bf1a39ed39663a2d5,31,0.0-1.0-0.30,132685,2664,"<div style=""font-size:20px;""><p>How likely is it for someone to carve a statue using a sock?</p></div>",50,6,7,carve,carving,a statue,using,carving a statue using,Could someone carve a statue using,[NP] carved a statue using,a chisel,a nail,a sock,laughter,critical,html-slider-response,0.4210216621648586,impossible,How likely is it for someone to carve a statue using a sock?,session-65d66856d3193,7_impossible,-0.7692337580715669
anon_subject_18,65d4fc29515df31cd1044a85,65d6671bf1a39ed39663a2d5,32,0.0-1.0-0.31,135882,3196,"<div style=""font-size:20px;""><p>How likely is it for someone to wrap a present using paper?</p></div>",50,97,67,wrap,wrapping,a present,using,wrapping a present using,Could someone wrap a present using,[NP] wrapped a present using,paper,a dress,ketchup,gossip,critical,html-slider-response,0.4210216621648586,probable,How likely is it for someone to wrap a present using paper?,session-65d66856d3193,67_probable,1.2844733714063388
anon_subject_18,65d4fc29515df31cd1044a85,65d6671bf1a39ed39663a2d5,33,0.0-1.0-0.32,139037,3155,"<div style=""font-size:20px;""><p>How likely is it for someone to clean a spill using a sponge?</p></div>",50,81,11,clean,cleaning,a spill,using,cleaning a spill using,Could someone clean a spill using,[NP] cleaned a spill using,a sponge,a scarf,mustard,a country,critical,html-slider-response,0.4210216621648586,probable,How likely is it for someone to clean a spill using a sponge?,session-65d66856d3193,11_probable,1.2027126147795488
anon_subject_18,65d4fc29515df31cd1044a85,65d6671bf1a39ed39663a2d5,34,0.0-1.0-0.33,143209,4171,"<div style=""font-size:20px;""><p>How likely is it for someone to turn an apple into a salad?</p></div>",50,40,63,turn,turning,an apple,into,turning an apple into,Could someone turn an apple into,[NP] turned an apple into,a pie,a salad,a cherry,honesty,critical,html-slider-response,0.4210216621648586,improbable,How likely is it for someone to turn an apple into a salad?,session-65d66856d3193,63_improbable,0.059002142287320446
anon_subject_18,65d4fc29515df31cd1044a85,65d6671bf1a39ed39663a2d5,35,0.0-1.0-0.34,148743,5534,"<div style=""font-size:20px;""><p>How likely is it for someone to pop a balloon using a thumbtack?</p></div>",50,77,49,pop,popping,a balloon,using,popping a balloon using,Could someone pop a balloon using,[NP] popped a balloon using,a thumbtack,a spear,cotton balls,a story,critical,html-slider-response,0.4210216621648586,probable,How likely is it for someone to pop a balloon using a thumbtack?,session-65d66856d3193,49_probable,1.169975199017903
